Amoniak,BOD,COD,Cd,City_Regency,Class,Cr6,Cu,DO,F,Fecal Coliform,Fenol,H2S,Hg,Klorida,Latitude,Location,Longitude,MBAS,Minyak dan Lemak,Ni,Nitrat,Nitrit,Pb,Province,Sianida,Source,Sulfat,TDS,TSS,Temperature,Total Coliform,Total N,Total P,Warna,Year,Zn,pH
5.0545,2.05,89.6,0.004,Kabupaten Aceh Utara,3.0,0.004,0.009,6.02,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.11755,Sungai Krueng Pase,97.2097,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,1800.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.02
5.0545,2.67,49.6,0.004,Kabupaten Aceh Utara,3.0,0.004,0.009,5.81,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.07083333333333,Krueng Pase,97.2327777777777,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,1862.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.23
5.0545,2.87,64.0,0.004,Kabupaten Aceh Utara,3.0,0.004,0.009,5.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.96916666666666,Krueng Keureuto,97.1963888888888,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,1758.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.33
5.0545,2.05,73.6,0.004,Kabupaten Aceh Utara,3.0,0.004,0.009,6.02,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.97012,Sungai Krueng Peuto,97.3403,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,2280.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.66
5.0545,2.47,41.6,0.004,Kabupaten Aceh Jaya,3.0,0.004,0.009,6.24,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.4352,Krueng Teunom,95.8274,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,64.15,45.7,26.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.74
5.0545,1.51,6.4,0.004,Kabupaten Aceh Jaya,3.0,0.004,0.009,7.37,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.47713,Krueng Teunom,95.8703,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,64.68,45.6,26.4,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.83
5.0545,1.83,9.6,0.004,Kabupaten Aceh Jaya,3.0,0.004,0.009,7.21,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.5869,Krueng Teunom,95.9234,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,64.98,45.0,26.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.66
5.0545,1.66,18.49,0.004,Kabupaten Nagan Raya,3.0,0.004,0.009,6.71,0.13,115000.0,0.0009,0.0085,0.0001,37.81,3.9052777777777776,Tripa 3,96.40872222222222,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,77.51,27.0,28.1,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.76
5.0545,1.62,22.93,0.004,Kabupaten Nagan Raya,3.0,0.004,0.009,6.95,0.13,115000.0,0.0009,0.0085,0.0001,37.81,3.9694722222222234,Tripa 2,96.45536111111112,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,66.61,24.0,26.6,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.16
5.0545,2.42,17.86,0.004,Kabupaten Nagan Raya,3.0,0.004,0.009,7.54,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.001333333333333,Tripa 1,96.52519444444444,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,70.92,21.0,24.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.02
5.0545,1.74,18.31,0.004,Kabupaten Aceh Barat,3.0,0.004,0.009,6.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.154277777777778,Meureubo 3,96.1415,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,74.43,30.0,26.8,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.24
5.0545,1.25,19.89,0.004,Kabupaten Aceh Barat,3.0,0.004,0.009,6.42,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.237277777777778,Meureubo 2,96.17902777777778,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,69.64,26.0,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.73
5.0545,1.17,16.72,0.004,Kabupaten Aceh Barat,3.0,0.004,0.009,6.65,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.44241666666666,Meureubo 1,96.30702777777778,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,92.81,24.0,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.07
5.0545,1.98,16.43,0.004,Kabupaten Bireuen,3.0,0.004,0.009,5.01,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.24388888888888,Sungai Krueng Peusangan,96.8438888888888,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,102.0,31.0,22.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.11
5.0545,1.79,14.86,0.004,Kabupaten Bireuen,3.0,0.004,0.009,5.08,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.18333333333333,Sungai Krueng Peusangan,96.8044444444444,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,29.0,21.8,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.18
5.0545,2.02,20.39,0.004,Kabupaten Aceh Timur,3.0,0.004,0.009,5.51,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.850722222222222,Peureulak 3,97.89916666666667,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,75.77,37.0,26.4,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.52
5.0545,2.74,23.81,0.004,Kabupaten Aceh Timur,3.0,0.004,0.009,6.78,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.811361111111111,Peureulak 2,97.89091666666668,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,79.8,28.0,26.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.88
5.0545,3.67,17.1,0.004,Kabupaten Aceh Timur,3.0,0.004,0.009,6.66,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.758244444444444,Peureulak 1,97.80009444444444,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,84.82,26.0,25.6,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.72
5.0545,1.62,13.45,0.004,Kabupaten Bireuen,3.0,0.004,0.009,5.28,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.115024999999999,Peusangan 2,96.70194722222224,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,89.0,27.0,22.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.21
5.0545,1.61,18.74,0.004,Kabupaten Bireuen,3.0,0.004,0.009,6.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.216194444444445,Peusangan 3,96.82830555555554,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,116.5,24.5,27.4,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.57
5.0545,2.62,19.89,0.004,Kabupaten Bireuen,3.0,0.004,0.009,7.23,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.115024999999999,Peusangan 2,96.70194722222224,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,117.1,21.0,24.6,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.89
5.0545,1.95,23.56,0.004,Kabupaten Bener Meriah,3.0,0.004,0.009,6.26,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.817027777777778,Peusangan 1,96.70702777777778,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,139.8,20.0,23.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.01
5.0545,1.64,13.61,0.004,Kabupaten Bireuen,3.0,0.004,0.009,5.19,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.97694444444444,"Sungai Krueng Peusangan Hulu, Desa Suka Tani Kecamatan Juli",96.6858333333333,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,52.0,27.0,21.8,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.12
5.0545,2.29,18.87,0.004,Kabupaten Pidie,3.0,0.004,0.009,6.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.9255,Geumpang 3,96.01425,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,93.7,21.5,31.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.1
5.0545,2.52,16.66,0.004,Kabupaten Pidie,3.0,0.004,0.009,6.05,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.881083333333334,Geumpang 2,96.0955,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,85.4,22.0,31.7,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.51
5.0545,1.78,16.97,0.004,Kabupaten Pidie,3.0,0.004,0.009,7.57,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.820749999999999,Geumpang 1,96.13719444444445,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,97.4,20.0,28.4,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.71
5.0545,2.59,17.35,0.004,Kabupaten Aceh Tenggara,3.0,0.004,0.009,1.53,0.13,115000.0,0.0009,0.0085,0.0001,37.81,3.4888055555555555,Lawe Alas 3,97.79838888888888,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,93.0,28.0,25.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.21
5.0545,3.59,17.98,0.004,Kabupaten Aceh Tenggara,3.0,0.004,0.009,1.74,0.13,115000.0,0.0009,0.0085,0.0001,37.81,3.5643333333333334,Lawe Alas 2,97.76338888888888,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,93.2,23.0,25.1,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.09
5.0545,2.71,19.0,0.004,Kabupaten Aceh Tenggara,3.0,0.004,0.009,1.57,0.13,115000.0,0.0009,0.0085,0.0001,37.81,3.011055555555556,Lawe Alas 1,97.63805555555555,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,90.3,22.0,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.02
5.0545,2.0,21.73,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.12,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.42463,Krueng Manyak,98.0564,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,91.0,37.0,27.8,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.19
5.0545,2.0,21.02,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.72,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.40104,Krueng Manyak,98.0583,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,112.0,35.0,27.6,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.08
5.0545,1.9,20.84,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.73,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.38222,Krueng Manyak,98.0627,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,53.0,32.0,26.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.1
5.0545,2.0,20.58,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.63,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.27518,Sungai Simpang,98.057,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,44.0,33.0,26.7,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.22
5.0545,1.9,20.14,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.96,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.23466,Sungai Simpang,98.053,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,45.0,31.0,27.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.26
5.0545,1.8,19.98,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,6.89,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.12331,Sungai Simpang,97.9941,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,53.0,27.0,27.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.38
5.0545,1.64,6.93,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,8.49,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.5933,-,96.7763,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,70.5,37.0,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.12
5.0545,1.62,8.67,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,7.84,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.60651,-,96.8765,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,87.5,37.5,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.52
5.0545,2.43,11.05,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,7.27,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.60548,-,96.8927,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,88.0,40.0,26.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.77
5.0545,2.84,10.98,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,9.53,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.59005,-,96.9206,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,89.0,38.5,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.18
5.0545,2.41,6.92,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,8.84,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.61431,-,96.7268,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,97.0,48.5,28.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.11
5.0545,2.26,27.2,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.32,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.207005,Sungai Loskala,97.113703,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,5.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.71
5.0545,1.83,20.8,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.15,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.207005,Sungai Loskala,97.113703,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,6.1,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.8
5.0545,1.94,24.0,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.32,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.165254,Sungai Krueng Cunda,97.142509,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,23.8,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.51
5.0545,1.72,22.4,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.64,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.169321,Sungai Krueng Cunda,97.13962,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,10.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.34
5.0545,2.58,32.0,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.48,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.171,Krueng Cunda,97.137,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,30.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.51
5.0545,2.04,25.6,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.53,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.22018,Krueng Cunda,97.1115,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,43.5,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.46
5.0545,2.26,28.8,0.004,Kota Lhokseumawe,3.0,0.004,0.009,6.89,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.198373,Sungai Ujong Pacu,97.044989,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,83.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.24
5.0545,2.04,25.6,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.188425,Sungai Ujong Pacu,97.054515,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,86.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.39
5.0545,2.47,30.4,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.05,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.117944,Sungai Alue Raya,97.160015,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,70.5,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.19
5.0545,2.37,24.0,0.004,Kota Lhokseumawe,3.0,0.004,0.009,7.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.117944,Sungai Alue Raya,97.160015,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,42.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.15
5.0545,2.41,2.94,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,8.46,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.59546,-,96.8034,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,77.0,44.5,29.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.08
5.0545,2.8,12.1,0.004,Kota Langsa,3.0,0.004,0.009,6.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.45914,Krueng Langsa,97.9917,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,228.0,28.0,29.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.23
5.0545,1.2,8.4,0.004,Kota Langsa,3.0,0.004,0.009,7.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.46594,Krueng Langsa,97.9428,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,210.0,26.1,30.1,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.5
5.0545,1.1,9.8,0.004,Kota Langsa,3.0,0.004,0.009,6.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.43888,Krueng Langsa,97.8842,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,205.0,28.8,30.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.21
5.0545,2.02,8.73,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,8.07,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.63065,-,96.9493,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,72.0,30.05,19.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.54
5.0545,2.83,14.63,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,5.97,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.6367,-,96.8584,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,89.5,37.0,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.04
5.0545,1.2,11.01,0.004,Kabupaten Aceh Tengah,3.0,0.004,0.009,8.83,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.61705,-,96.8492,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,89.0,39.5,25.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.6
5.0545,0.43,3.2,0.004,Kota Sabang,3.0,0.004,0.009,7.93,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.83416,Sungai Pria Laot,95.3027,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,166.55,6.9,28.0,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.46
5.0545,0.43,35.2,0.004,Kota Subulussalam,3.0,0.004,0.009,7.48,0.13,115000.0,0.0009,0.0085,0.0001,37.81,2.77142,Sungai Singgersing,97.9374,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,20.2,24.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.08
5.0545,0.86,17.6,0.004,Kota Subulussalam,3.0,0.004,0.009,7.42,0.13,115000.0,0.0009,0.0085,0.0001,37.81,2.58083,Sungai Longkib,97.8501,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.6,24.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,6.97
5.0545,1.94,12.8,0.004,Kota Subulussalam,3.0,0.004,0.009,7.15,0.13,115000.0,0.0009,0.0085,0.0001,37.81,2.6295,Sungai Pelayangan,97.9463,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,22.6,24.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.28
5.0545,0.45,14.4,0.004,Kota Subulussalam,3.0,0.004,0.009,7.53,0.13,115000.0,0.0009,0.0085,0.0001,37.81,2.62175,Sungai Lae,98.0152,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.8,24.4,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.73
5.0545,2.43,15.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.287528,KRUENG TAMIANG,98.056222,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,167.0,27.68,25.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.5
5.0545,2.74,18.39,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.263361,KRUENG TAMIANG,98.056889,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,164.8,18.13,29.7,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.6
5.0545,2.33,15.2,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.185694,KRUENG TAMIANG,98.038417,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,165.0,25.13,30.8,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.5
5.0545,2.88,14.05,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.167,KRUENG TAMIANG,97.912555,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,162.0,15.68,30.4,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.2
5.0545,3.03,16.32,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.278361,KRUENG TAMIANG,98.003083,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,167.6,17.05,29.1,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.6
5.0545,3.08,19.04,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,4.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.363778,KRUENG TAMIANG,98.106722,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,168.4,33.0,27.5,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.9
5.0545,3.38,19.52,0.004,Kabupaten Aceh Tamiang,3.0,0.004,0.009,5.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,4.3545,KRUENG TAMIANG,98.182278,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,164.7,30.23,29.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.7
5.0545,2.43,13.44,0.004,Kabupaten Pidie,3.0,0.004,0.009,4.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.34207,KRUENG BAROE,95.925574,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,198.8,24.18,29.6,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.6
5.0545,2.73,15.47,0.004,Kabupaten Pidie,3.0,0.004,0.009,5.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.217189,KRUENG BAROE,95.858528,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,121.0,11.38,26.2,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.0
5.0545,2.58,14.05,0.004,Kabupaten Pidie,3.0,0.004,0.009,5.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,5.119875,KRUENG BAROE,95.893564,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,170.0,11.59,24.1,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.1
5.0545,2.37,12.4,0.004,Kabupaten Aceh Barat Daya,3.0,0.004,0.009,5.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,3.596686,KRUENG BARU,96.952517,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,162.4,24.3,29.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,8.0
5.0545,1.58,8.48,0.004,Kabupaten Aceh Barat Daya,3.0,0.004,0.009,5.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,3.613908,KRUENG BARU,96.963611,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,165.2,10.5,27.3,290000.0,8.864999999999998,0.87415,14.0,2023.0,0.009,7.9
